116, 902572.4535761515
124, 923038.4739422197
132.00000000000003, 942896.9015743388
140.00000000000003, 959043.2048896304
148, 981723.828833547
156, 1001602.336408769
164.00000000000003, 1014886.7201974283
172.00000000000006, 1039623.3196740821
180, 1054503.0864129378
188, 1074441.7477332668
196, 1100052.1478520748
204, 1110005.9138852614
212.00000000000006, 1125495.5865592668
220, 1144105.1227257086
228, 1164864.6275430378
236.00000000000006, 1186804.206169705
244, 1208953.9637641613
252, 1230344.005484857
260.00000000000006, 1250004.4364902438
268, 1266965.3619387718
276, 1297305.8823863105
284.00000000000006, 1316178.9536633347
292, 1341181.9790930096
300.00000000000006, 1349399.6079650272
308.00000000000006, 1364115.9695244355
316, 1380802.7400500714
324.00000000000006, 1400149.7597937318
332.00000000000006, 1419549.7273021748
340, 1436688.5498477297
348.00000000000006, 1451392.6966486336
356, 1464574.7697179837
364, 1478930.3324863855
372.00000000000006, 1493324.8571137225
380, 1511234.6241526115
388, 1530340.7434020743
396.00000000000006, 1549257.6109042664
404, 1562603.8102825563
412.00000000000006, 1573976.9698647473
420.00000000000006, 1592550.409494149
427.99999999999994, 1610781.2057899707
435.99999999999994, 1624010.9090678045
443.99999999999994, 1634198.945495151
451.99999999999994, 1644193.366403678
459.99999999999994, 1655999.5723230557
467.99999999999994, 1667479.2636514376
476.00000000000006, 1687164.5597694702
483.99999999999994, 1707034.180660588
103.63336085879439, 872625.2158894644
108.91824938067711, 887737.4784110533
93.72419488026426, 854490.5008635577
85.13625103220477, 836355.785837651
77.20891824938067, 821243.523316062
69.28158546655655, 809153.7132987909
58.71180842279108, 789507.7720207246
48.14203137902561, 778929.1882556125
38.23286540049553, 766839.3782383408
